word,difficulty
Melodie,3
Melone,2
Membran,3
Menge,2
Menhir,4
Meniskus,3
Menschlichkeit,2
Menstruation,3
Menü,2
Mesosphäre,4
Messbarkeit,4
Messbecher,2
Messbuch,3
Messe,3
Messenger,2
Messer,1
Messfehler,3
Messgerät,2
Messung,3
Metamorphose,4
Metapher,3
Meteor,3
Meteorit,3
Meteorologe,3
Meteorschauer,4
Meteorspur,3
Methode,2
Metrik,3
Metrikraum,3
Metrizierbarkeit,4
Metropole,3
Mietwagen,3
Migräne,3
Mikado,2
Mikrobe,4
Mikrobiologie,3
Mikrobiom,4
Mikrochip,3
Mikrofon,2
Mikrofonständer,3
Mikroskop,3
Mikrowelle,2
Milch,1
Milchaufschäumer,4
Milchkännchen,4
Milchreis,2
Milchshake,3
Milchstraße,3
Milz,3
Minderwertigkeit,4
Mineralstoff,3
Mineralwasser,3
Minigolf,2
Minimalpolynom,4
Minimum,2
Minnesänger,4
Minotaurus,3
Minze,2
Mirabelle,4
Misgunst,4
Miso,4
Missachtung,3
Misserfolg,3
Missmut,3
Misstrauen,3
Missverständnis,2
Mistel,4
Mistral,4
Mitarbeiter,2
Mitfahrgelegenheit,3
Mitgefühl,3
Mitgliedschaft,3
Mitleid,3
Mitochondrium,4
Mitose,4
Mitspieler,2
Mittag,2
Mittagspause,2
Mitteilung,2
Mittelalter,1
Mittelpunkt,1
Mittelwert,2
Mitternacht,2
Mitternachtsfeier,3
Mitternachtsimbiss,4
Mitternachtskuss,4
Mitternachtsmesse,4
Mixer,3
Mobilfunk,2
Modell,2
Modellierung,3
Modem,3
Moderne,3
Modul,3
Modulo,3
Mohn,3
Molch,3
Mole,4
Molekül,3
Molke,4
Moment,3
Monarchie,3
Monatsbericht,3
Mond,1
Mondaufgang,3
Mondbahn,3
Mondbogen,4
Mondfinsternis,3
Mondglanz,2
Mondhalo,4
Mondkranz,3
Mondkrater,3
Mondkälte,3
Mondlicht,2
Mondoberfläche,3
Mondphase,3
Mondrand,2
Mondschatten,3
Mondscheibe,2
Mondschein,2
Mondsichel,3
Mondumlauf,4
Monduntergang,3
Monitor,3
Monolog,3
Monomorphismus,4
Monotonie,3
Monsun,4
Montage,3
Monument,3
Moor,3
Moos,2
Mopp,2
Moral,3
Morgen,1
Morgendämmerung,2
Morgenrot,3
Morgenstern,4
Morgentau,3
Moräne,4
Mosaik,4
Moschee,3
Most,3
Motel,3
Motiv,2
Motivation,3
Motorrad,1
Motte,3
Mountainbike,2
Mousse,3
Mozzarella,3
Muffinform,3
Multiplikation,1
Mumie,3
Mumifizierung,5
Mundspülung,3
Mungo,4
Murmeltier,4
Muräne,5
Muschel,2
Museologie,5
Museum,1
Museumsführer,4
Museumskasse,2
Museumsladen,3
Musik,1
Musikbox,2
Musiker,2
Musikinstrument,2
Musikschule,2
Musiktheorie,4
Musikwissenschaft,4
Muskat,4
Muskel,1
Muskelkater,2
Muskete,4
Muster,2
Mut,1
Mutation,4
Mutlosigkeit,3
Muttertag,2
Mythologie,3
Mythos,2
Märchen,2
Märtyrer,3
März,1
Mäzen,3
Mäzenatentum,3
Möglichkeit,2
Mönch,2
Mörser,4
Möwe,2
Mücke,2
Mückenspray,3
Müdigkeit,1
Müllbeutel,2
Mülleimer,2
Müllgreifer,4
Mülltonne,2
Münze,1
Münzmeister,4
Münzprägung,4
Mürbeteig,3
Müsli,2
Müsliriegel,2
Müslischale,2
Mütze,2
Nabelschnur,2
Nachbar,1
Nachbarschaft,2
Nachdenklichkeit,3
Nachfolge,4
Nacho,3
Nachricht,2
Nachsicht,3
Nacht,1
Nachtfalter,3
Nachtigall,4
Nachtmahr,4
Nachtschicht,3
Nachttisch,2
Nachttischlampe,4
Nachtzug,3
Nachweis,3
Nachwort,2
Nadel,1
Nagel,2
Nagelfeile,3
Nagelschere,4
Nahrungskette,3
Namensliste,2
Namensschild,2
Nandu,4
Napfunterlage,4
Narkose,4
Narrenkappe,4
Narrenzunft,5
Narwal,4
Narzisse,3
Nase,1
Nasennebenhöhle,4
Nashorn,3
Nashornkäfer,4
Nassschnee,3
Nationalpark,2
Natrium,3
Natron,3
Naturpark,2
Naturreservat,4
Navigation,2
Navigationsgerät,3
Navigationsoftware,3
Nebel,2
Nebelbank,3
Nebelhorn,4
Nebelnacht,4
Nebelschicht,2
Nebeltropfen,3
Nebenklasse,3
Nebenrolle,2
Nebensonne,4
Nebenwirkung,3
Negation,3
Neid,2
Neigung,3
Nektarine,3
Nelke,3
Nenner,1
Neoprenanzug,4
Nerv,3
Nervenkitzel,4
Nervosität,3
Nerz,3
Netz,1
Netzausfall,3
Netzhaut,3
Netzstecker,3
Netzteil,3
Netzwerk,4
Netzwerkkabel,3
Neuanfang,3
Neugier,2
Neujahr,2
Neujahrsvorsatz,3
Neumond,3
Neurologie,4
Neuron,3
Neuschnee,2
Neustart,2
Neutron,4
Neuzeit,2
Nichtigkeit,4
Niedergeschlagenheit,4
Niederlage,2
Niederschlag,3
Niederschlagsart,3
Niederschlagsgebiet,3
Niederschlagsmenge,3
Niere,4
Nierenstein,3
Nieselregen,3
Nieselwetter,2
Nilpferd,4
Nilpotenz,4
Nordlicht,3
Nordwind,2
Norm,3
Normalform,3
Normalteiler,3
Normierung,3
Normraum,4
Notarzt,2
Notation,2
Notaufnahme,3
Notausgang,3
Note,3
Notebook,2
Notenblatt,2
Notenheft,2
Notenschlüssel,3
Notenständer,3
Notfall,2
Notfallnummer,3
Notiz,2
Notizblock,2
Notizbuch,2
Notizkarte,3
Notruf,1
Nougat,4
Novelle,3
November,1
Nudel,1
Nudelholz,3
Nudelsalat,3
Null,1
Nullelement,3
Nullgradgrenze,4
Nullität,3
Nullraum,3
Nullstelle,2
Numerik,3
Nussknacker,3
Nutzungsbedingungen,4
Nymphe,4
Nähe,2
Näherung,2
Nähkasten,4
Nähmaschine,3
Nähnadel,4
Nässe,2
Oase,4
Obelisk,4
Obergrenze,2
Oberleitung,5
Obermenge,3
Oboe,4
Obstkuchen,2
Obstsalat,2
Obstschale,3
Ofen,2
Offenheit,2
Oger,3
Ohnmacht,2
Ohr,1
Ohrwurm,2
Okapi,5
Okra,4
Oktave,3
Oktober,1
Oktopus,3
Olive,2
Olivenöl,2
Omelett,3
Onkologie,4
Onlineshop,2
Oper,1
Operation,2
Operator,2
Operette,3
Opernhaus,2
Opfer,2
Opfergabe,3
Opfermesser,4
Opferstein,3
Opposition,3
Optik,3
Optimierung,3
Optimismus,2
Orakel,3
Orakelspruch,4
Orange,1
Orangensaft,2
Orangutan,4
Oratorium,4
Orchester,2
Orchestergraben,3
Orchidee,3
Orden,2
Ordner,2
Ordnung,2
Ordnungselement,3
Ordnungsrelation,3
Ordnungssinn,3
Ordnungssymbol,3
Oregano,3
Organ,3
Organismus,2
Orgel,2
Orientierbarkeit,4
Orientierung,3
Orientierungslauf,4
Orientierungslosigkeit,4
Original,2
Orkan,3
Ornament,3
Ort,1
Orthogonalität,3
Orthogonalsystem,3
Orthopädie,4
Ortskern,4
Ortsschild,2
Ortung,3
Osteoporose,3
Osterei,1
Osterfeuer,3
Osterhase,2
Osterkerze,3
Osterkorb,3
Osterlamm,3
Ostern,1
Ostwind,2
Otter,3
Ouvertüre,4
Ozean,2
Ozon,3
Packeis,4
Paddel,3
Paddelboot,3
Paella,4
Pagode,3
Pakchoi,4
Paket,1
Paketzusteller,3
Palast,2
Palette,2
Palisade,3
Palme,2
Palmzweig,3
Panade,3
Panda,2
Pandemie,2
Panik,2
Pannacotta,3
Panorama,3
Pantheon,4
Papagei,2
Papaya,3
Papier,1
Papierhandtuch,2
Papierkorb,2
Papierlaterne,3
Papierschneider,4
Papierstapel,3
Papiertonne,3
Pappel,3
Pappnase,3
Paprika,3
Papst,2
Papyrus,3
Parabel,2
Paradies,2
Parameter,2
Parameterdarstellung,4
Paranuss,4
Parasit,4
Parfüm,3
Park,2
Parkett,3
Parkhaus,3
Parkour,3
Parkplatz,2
Parkuhr,3
Parmesan,3
Partialableitung,4
Partiellendifferentialgleichung,4
Partition,3
Partitur,3
Pass,2
Passagier,3
Passat,3
Passepartout,4
Passionsfrucht,3
Passkontrolle,3
Passphrase,4
Passwort,2
Passwortmanager,4
Pastell,3
Pastete,3
Pastinake,4
Pathologie,4
Patient,1
Patriarch,4
Patrone,4
Pauke,4
Pause,1
Pausenbrot,1
Pausenraum,3
Pausenstand,3
Pavian,3
Pedal,2
Peinlichkeit,3
Pelikan,4
Pendler,3
Pendlerpauschale,5
Penicillin,3
Pension,3
Pensionierung,4
Perfektion,4
Pergament,4
Periodensystem,3
Permutation,2
Personal,2
Personalabteilung,3
Personalakte,3
Personalausweis,2
Perspektive,3
Perücke,2
Pessimismus,3
Pest,2
Pesto,3
Petersilie,2
Pfad,2
Pfandbon,4
Pfanne,1
Pfannenwender,3
Pfannkuchen,3
Pfau,3
Pfeffer,1
Pfeffermühle,3
Pfefferstreuer,2
Pfeife,1
Pfeil,1
Pferd,1
Pfifferling,4
Pfingsten,4
Pfirsich,2
Pflanze,1
Pflanzkübel,3
Pflaster,2
Pflaume,2
Pflege,2
Pflegekraft,3
Pflicht,2
Pfütze,2
Pharao,3
Phishing,4
Photosynthese,3
Physalis,4
Physik,2
Physiotherapie,3
Pianist,2
Picknick,2
Picknickdecke,3
Picknickkorb,3
Picknickplatz,3
Pier,3
Pikkolo,3
Pilates,3
Pilger,3
Pilgerfahrt,3
Pilgerstab,3
Pilz,3
Pilzkorb,3
Pilzzeit,3
Piment,4
Pinguin,2
Pinienkern,4
Pinnwand,3
Pinsel,1
Pinzette,2
Pipette,3
Piranha,3
Pirat,1
Pirol,3
Pistazie,3
Piste,2
Pixel,3
Pizza,2
Pizzaschneider,3
Placebo,4
Plakat,2
Plakatkunst,3
Plakatsäule,2
Planet,2
Planetarium,2
Planetenring,3
Planung,3
Plateau,3
Platine,3
Plattenspieler,3
Plattform,3
Platz,2
Platzdeckchen,4
Platzkarte,3
Platzregen,3
Platzset,3
Plauderei,2
Plausch,3
Plissee,4
Plätzchen,3
Pneumonie,4
Podcast,3
Pokal,2
Polarlicht,3
Polenta,4
Polka,3
Pollen,4
Pollenflug,3
Polonaise,4
Polygon,2
Polynom,2
Polynomdivision,3
Polynomgrad,3
Polynomring,4
Popcorn,2
Portal,3
Portemonnaie,2
Porträt,2
Portwein,4
Porzellan,5
Posaune,3
Postamt,2
Postausgang,3
Posteingang,3
Poster,2
Postfach,3
Postkarte,2
Poststelle,3
Potentialfunktion,3
Potenz,1
Potenzmenge,3
Potenzreihe,3
Praktikant,3
Praktikum,3
Praline,4
Praxis,2
Preiselbeere,4
Preisverleihung,2
Prellung,2
Premiere,3
Priester,2
Priesterin,3
Primel,3
Primzahl,2
Prinzip,3
Priorität,3
Prisma,3
Privatsphäre,3
Probe,3
Probearbeit,4
Probelauf,3
Probenraum,3
Probezeit,3
Produkt,1
Produktion,4
Profil,3
Prognose,2
Programm,2
Programmheft,3
Programmiersprache,3
Programmierung,4
Projekt,2
Projektion,3
Projektleitung,4
Projektor,2
Projektplan,4
Projektstart,3
Projektteam,3
Promenade,3
Prophet,2
Prophetenwort,3
Prophezeiung,3
Proportion,2
Prospekt,3
Protagonist,3
Protein,2
Prothese,3
Protokoll,4
Proton,4
Proviant,3
Prozentrechnung,2
Prozess,2
Prozession,3
Prozessor,3
Prunksitzung,4
Prädikat,4
Prämie,3
Präsentation,2
Präsentationsfolie,4
Prüfsumme,4
Psychiatrie,4
Psychologie,3
Publikum,1
Publikumsgespräch,3
Puck,3
Pudding,3
Puderzucker,2
Pullover,3
Puls,3
Pulsuhr,3
Pulverschnee,3
Puma,3
Pumpe,3
Pumpernickel,4
Punkt,1
Punktesieg,3
Punktestand,3
Punsch,3
Punschglas,3
Punschkessel,4
Pupille,2
Puppenspiel,2
Pute,2
Putzlappen,2
Putzmittel,2
Putzstein,3
Putztuch,2
Puzzle,2
Pyramide,2
Päckchen,2
Pädiatrie,4
Pömpel,3
Pünktlichkeit,2
Püree,2
Pürierstab,3
Quadrat,1
Qualifikation,4
Qualle,3
Quantenphysik,5
Quantifizierung,4
Quantor,4
Quarantäne,3
Quark,3
Quartal,3
Quartett,4
Quartier,4
Quarz,4
Quecksilber,3
Quellcode,5
Quelle,2
Quellenangabe,3
Quelltext,4
Quellwolke,3
Querlatte,3
Quesadilla,3
Quiche,3
Quinoa,4
Quintett,4
Quitte,3
Quittung,3
Quittungsblock,4
Quotient,2
Quotientenraum,4
Quotientenring,3
Rabe,2
Rache,2
Rachen,2
Raclette,3
Radfahren,1
Radiergummi,2
Radierknete,4
Radierung,4
Radieschen,2
Radio,2
Radioaktivität,3
Radius,1
Radler,3
Radsport,3
Radtour,2
Rahm,3
Rahmen,2
Rakete,2
Ramen,3
Rand,1
Randbedingung,3
Randpunkt,3
Randwert,3
Randwertproblem,4
Rang,3
Rangliste,3
Rangverlust,3
Rankhilfe,4
Rapsöl,3
Rasenmäher,3
Rasensprenger,3
Rasierer,2
Rasierschaum,3
Rast,2
Rastlosigkeit,3
Rastplatz,3
Raststätte,3
Ratespiel,3
Rathaus,2
Rationalität,3
Ratlosigkeit,3
Ratte,2
Rauchmelder,3
Raum,1
Raumduft,3
Raumfahrt,2
Raumsonde,4
Raumteiler,3
Raupe,2
Raureif,4
Ravioli,3
Reagenzglas,3
Reaktion,2
Realismus,3
Realität,2
Realteil,2
Reanimation,4
Rebellion,3
Rechenweg,1
Rechenzentrum,4
Rechner,1
Rechnung,1
Rechteverwaltung,5
Rechtschreibung,2
Rednerpult,4
Referenz,3
Reflektor,4
Reflex,2
Reflexion,3
Reformation,3
Reformationstag,4
Regal,2
Regalbrett,4
Regen,1
Regenbogen,2
Regenfront,3
Regengebiet,2
Regenguss,2
Regenjacke,2
Regenmantel,2
Regenmesser,3
Regenpause,2
Regenpfütze,2
Regenponcho,3
Regenradar,3
Regenrinne,3
Regenschauer,2
Regenschirm,2
Regenschleier,3
Regentag,2
Regentropfen,2
Regenwald,3
Regenwasser,2
Regenwolke,2
Regenwurm,2
Regenzone,2
Regie,2
Regiment,2
Region,2
Regisseur,3
Register,3
Registerkarte,2
Registrierung,3
Regression,3
Regularität,4
Reh,3
Rehabilitation,3
Reibe,3
Reich,2
Reichweite,2
Reif,2
Reifbildung,3
Reifen,3
Reifendruck,4
Reifenheber,3
Reifglanz,5
Reihe,2
Reihenentwicklung,3
Reihenrest,3
Reiher,3
Reim,3
Reinigungsbürste,3
Reinigungskraft,3
Reinkarnation,3
Reinstoff,3
Reis,1
Reise,1
Reiseapotheke,3
Reisebeginn,3
Reisebericht,3
Reisebudget,3
Reisebüro,1
Reisedauer,3
Reiseende,3
Reisefieber,4
Reisefoto,3
Reiseführer,3
Reisegruppe,3
Reisehut,3
Reiseimpfung,3
Reisekasse,3
Reisekatalog,3
Reisekosten,4
Reiseleiter,3
Reisender,2
Reisepass,2
Reiseplan,3
Reisepolster,5
Reiseproviant,3
Reisetag,3
Reisetagebuch,3
Reisetasche,3
Reiseveranstalter,3
Reiseversicherung,3
Reisewarnung,4
Reisezeit,2
Reiseziel,2
Reiskocher,3
Reiten,3
Reiter,2
Reiz,2
Reizbarkeit,4
Reißnagel,3
Reißverschluss,4
Reißzwecke,2
Reklamation,4
Rekord,2
Rekursion,3
Relais,4
Relation,2
Relativität,4
Relief,3
Relikt,3
Reliquiar,4
Reliquie,4
Reliquienkult,4
Remoulade,3
Renaissance,3
Rennrad,2
Rennstrecke,3
Rente,3
Rentier,3
Reparaturset,4
Repertoire,3
Republik,2
Requisite,3
Requisitenfundus,4
Requisitenmeister,4
Requisiteur,4
Reservierung,3
Residual,4
Residuum,4
Resignation,4
Resistenz,4
Resonanz,3
Respekt,2
Rest,1
Restaurant,2
Restaurator,4
Restaurierung,3
Restglied,3
Restklasse,3
Restmüll,2
Rettich,3
Rettungsboot,4
Rettungsring,3
Rettungsschwimmer,4
Rettungswagen,2
Rettungsweste,4
Reue,3
Revolution,2
Rezension,3
Rezept,2
Rezeptbuch,3
Rezeption,4
Rezeptor,4
Rhabarber,4
Rhythmus,3
Ribosom,4
Richtung,1
Richtungsableitung,4
Riemen,4
Riese,2
Riff,4
Rinde,2
Rindfleisch,2
Ring,2
Ringelblume,3
Ringelnatter,4
Ringen,4
Rinnsal,4
Rippe,1
Risiko,2
Risotto,3
Ritter,2
Ritual,3
Rivalität,3
Roaming,4
Robbe,3
Robinie,3
Roboter,2
Rochen,4
Rock,1
Rodelbahn,3
Rodeln,3
Rodelspaß,3
Roggen,4
Rohrreiniger,3
Rohrzange,4
Rolladen,3
Rollator,4
Rollenstudium,4
Rollfeld,3
Rollladen,3
Rollo,2
Rollschuh,3
Rollstuhl,2
Rolltreppe,2
Roman,1
Romanesco,4
Romantik,3
Rose,1
Rosenkohl,3
Rosenmontag,4
Rosine,2
Rosmarin,3
Rotation,2
Rotationsoperator,4
RoteBete,3
Rotkarte,3
Rotkehlchen,3
Rotkohl,2
Roulade,4
Route,3
Routenansage,3
Routenplaner,3
Routenplanung,3
Routenwahl,4
Router,4
Routine,2
Rucksack,2
Rucola,3
Ruderblatt,4
Ruderboot,3
Rudern,3
Ruf,2
Rugby,3
Ruhe,1
Ruhestand,3
Ruine,2
Rummelplatz,3
Rundreise,2
Rundschreiben,4
Rundung,2
Rune,3
Runenkreis,3
Runenschrift,3
Runenstab,4
Runenstein,3
Rutschbahn,3
Rutsche,1
Rätsel,1
Röntgen,3
Rösti,4
Röstzwiebel,4
Rückenmark,3
Rückenwind,2
Rückerstattung,3
Rückfrage,3
Rückhalt,3
Rückhand,4
Rückmeldung,2
Rückrunde,3
Rückschritt,3
Rücksicht,2
Rücksichtslosigkeit,3
Rückspiel,3
Rücksprache,3
Rücktritt,3
Rührei,2
Rührgerät,3
Rührschüssel,3
Rührteig,3
Rührung,4
Rüstung,3
Sachbearbeiter,4
Sachbearbeitung,4
Sackgasse,2
Safran,4
Saft,1
Sage,2
Sagenheld,3
Sagenwelt,3
Sahne,3
Saison,2
Saiteninstrument,4
Sakrament,4
Sakristei,3
Salamander,3
Salami,2
Salat,2
Salatbesteck,2
Salatschleuder,4
Salbe,2
Salbei,3
Salz,1
Salzfass,3
Salzsee,3
Salzstange,2
Salzstreuer,1
Sambal,3
Samen,2
Sammler,3
Sammlung,3
Sand,1
Sandale,2
Sandbank,3
Sandburg,2
Sandkasten,1
Sandsturm,3
Sandwich,2
Sanftmut,4
Sanitäter,3
Sardelle,4
Sardine,2
Sarkophag,4
Satellit,3
Satellitenbild,3
Satellitennavigation,4
Satellitenschüssel,4
Satire,3
Sattel,2
Satyr,4
Satz,2
Satzzeichen,2
Sauberkeit,1
Sauerbraten,3
Sauerkraut,3
Sauerstoff,3
Sauerteig,4
Sauna,3
Savanne,3
Saxophon,3
Scanner,3
Schabe,3
Schach,2
Schachtel,2
Schadenfreude,3
Schadprogramm,4
Schadsoftware,4
Schaf,3
Schakal,3
Schal,2
Schall,2
Schallplatte,3
Schalter,2
Schalterhalle,4
Schaltfläche,3
Schaltkreis,4
Schaltplan,3
Schaltung,3
Scham,2
Schamane,3
Schamanismus,4
Schamgefühl,3
Scharnier,4
Schatten,2
Schattenwelt,3
Schattenwesen,4
Schatz,1
Schatzfund,3
Schatztruhe,2
Schauer,2
Schauerlinie,4
Schaufel,3
Schaukel,1
Schaukelstuhl,4
Schaumbad,2
Schaumkuss,3
Schauspiel,2
Schauspieler,2
Schauspielhaus,2
Scheinwerfer,3
Scheiterhaufen,3
Schere,2
Scheuerbürste,3
Scheuermilch,4
Scheuerschwamm,3
Schicht,3
Schichtdienst,4
Schichtplan,4
Schichtwechsel,3
Schichtwolke,3
Schicksal,2
Schicksalsfaden,3
Schicksalsrad,3
Schiedsgericht,4
Schiedsrichter,3
Schiefer,4
Schienbeinschoner,4
Schiff,1
Schild,1
Schilddrüse,3
Schildkröte,3
Schildmaid,4
Schilf,4
Schinken,2
Schirmständer,4
Schlacht,2
Schlafanzug,2
Schlafsaal,3
Schlafsack,2
Schlafwagen,4
Schlafzimmer,1
Schlaganfall,3
Schlagwerk,3
Schlagzeug,3
Schlange,2
Schlauch,2
Schlauchboot,3
Schleierwolke,3
Schleife,3
Schleifenband,3
Schleifpapier,4
Schließfach,3
Schließzylinder,4
Schlitten,2
Schlittenfahrt,3
Schlittenhund,3
Schlittschuh,3
Schlittschuhlaufen,3
Schloss,3
Schlucht,4
Schlusspfiff,3
Schlussregel,3
Schläger,2
Schlüssel,1
Schlüsselanhänger,3
Schlüsselbart,5
Schlüsselbrett,3
Schlüsselbund,3
Schlüsselkarte,4
Schlüsselkasten,3
Schmalz,3
Schmelzkäse,3
Schmelzwasser,3
Schmerz,1
Schmerzmittel,2
Schmetterball,4
Schmetterling,2
Schmiedekunst,4
Schminke,2
Schminkspiegel,4
Schmuckstück,2
Schmutzfangmatte,4
Schnabeltier,4
Schnalle,4
Schnaps,2
Schnecke,1
Schnee,1
Schneeball,1
Schneeballschlacht,3
Schneebesen,4
Schneeblindheit,3
Schneebrett,4
Schneebruch,4
Schneedecke,2
Schneefahne,3
Schneefall,2
Schneefallgrenze,3
Schneefeger,4
Schneefeld,4
Schneeflocke,2
Schneefräse,3
Schneegestöber,3
Schneeglanz,3
Schneeglöckchen,3
Schneegraupel,4
Schneegriesel,4
Schneeketten,3
Schneekorn,3
Schneekristall,4
Schneekruste,3
Schneekugel,2
Schneelawine,3
Schneemann,2
Schneematsch,3
Schneepflug,3
Schneepuder,3
Schneeregen,3
Schneerose,3
Schneeräumung,3
Schneeschauer,3
Schneeschaufel,3
Schneeschicht,3
Schneeschmelze,4
Schneeschuh,4
Schneesturm,3
Schneetreiben,4
Schneeverwehung,4
Schneewall,3
Schneewehe,4
Schneidebrett,2
Schneidegabel,4
Schneidematte,4
Schnellhefter,4
Schnepfe,4
Schnitt,2
Schnittlauch,2
Schnittpunkt,2
Schnittstelle,3
Schnittwinkel,2
Schnitzel,3
Schnitzeljagd,3
Schnitzerei,3
Schnorchel,3
Schnorcheln,3
Schnupfen,1
Schnur,2
Schokolade,2
Schokoriegel,2
Scholle,4
Schotterweg,3
Schrank,1
Schranke,3
Schraube,2
Schraubendreher,3
Schraubensatz,4
Schraubenschlüssel,3
Schraubstock,4
Schreck,2
Schreibblock,2
Schreiben,2
Schreiber,2
Schreibstube,3
Schreibtisch,2
Schreibtischlampe,3
Schreibtischunterlage,3
Schreibwerkstatt,3
Schrein,3
Schrift,1
Schriftart,2
Schriftgröße,2
Schriftrolle,3
Schriftsatz,3
Schriftsteller,3
Schritt,1
Schrittweite,3
Schublade,2
Schuh,1
Schuhanzieher,3
Schuhcreme,4
Schuhlöffel,3
Schuhregal,4
Schuhständer,3
Schuld,2
Schulferien,2
Schulfest,3
Schulter,1
Schulung,3
Schuss,2
Schutz,1
Schutzbrille,3
Schutzhütte,3
Schutzimpfung,3
Schutzplane,3
Schutzschalter,4
Schwalbe,3
Schwamm,2
Schwammrolle,5
Schwan,1
Schwangerschaft,2
Schwarzesloch,2
Schwarzwurzel,3
Schweigen,3
Schwein,1
Schweißband,3
Schwelle,4
Schwere,2
Schwerkraft,3
Schwermut,4
Schwert,1
Schwertfisch,4
Schwibbogen,4
Schwimmbad,2
Schwimmbecken,3
Schwimmbrille,3
Schwimmen,1
Schwimmflosse,3
Schwimmflügel,2
Schwimmhalle,3
Schwimmkurs,2
Schwimmnudel,3
Schwimmring,3
Schwindel,2
Schwäche,2
Schädel,2
Schäfchenwolke,3
Schälchen,2
Schäler,2
Schätzer,3
Schönheit,1
Schöpfkelle,4
Schöpflöffel,4
Schöpfung,2
Schüchternheit,3
Schürze,2
Schüssel,2
Schüsselset,3
Schützenfest,3
Sedierung,4
See,1
Seefahrt,2
Seegras,4
Seegurke,3
Seehund,3
Seeigel,3
Seekuh,4
Seelachs,3
Seele,2
Seelöwe,4
Seepferdchen,3
Seerose,3
Seeschlacht,3
Seeschwalbe,4
Seestern,3
Seetang,3
Seewind,2
Segel,2
Segelboot,3
Segeln,3
Segelregatta,3
Sehenswürdigkeit,3
Seher,3
Sehergabe,4
Sehne,2
Sehnsucht,3
Sehstärke,3
Seidenstraße,3
Seife,1
Seifenablage,4
Seifenschale,4
Seifenspender,3
Seil,2
Seilbahn,2
Seilschaft,4
Seismograf,4
Seitan,5
Seitenleiste,2
Seitenlänge,2
Seitenschneider,4
Seitenwind,3
Sekretariat,3
Sekretärin,3
Sekt,3
Sektempfang,3
Sektglas,3
Sektkorken,3
Selbstachtung,4
Selbstbeherrschung,4
Selbstbestimmung,3
Selbstbewusstsein,3
Selbstbild,3
Selbsthass,4
Selbstkritik,3
Selbstlosigkeit,3
Selbstreflexion,3
Selbstständigkeit,4
Selbsttäuschung,4
Selbstvertrauen,3
Selbstwert,3
Selbstzweifel,4
Seligkeit,4
Sellerie,3
Seminar,3
Semmelbrösel,4
Senat,3
Sendebereich,3
Sendemast,3
Sendungsverfolgung,3
Senf,3
Senfkorn,4
Sensibilität,3
Sensor,3
September,1
Serenade,3
Serotonin,3
Serum,4
Server,3
Servierplatte,2
Servierwagen,4
Serviette,2
Serviettenring,3
Sesam,3
Sessel,2
Sessellift,3
Seuche,2
Shampoo,2
Sicherheit,2
Sicherheitsbereich,4
Sicherheitscode,3
Sicherheitsdienst,3
Sicherheitsfrage,3
Sicherheitskontrolle,3
Sicherheitskopie,3
Sicherheitslücke,4
Sicherheitsprüfung,3
Sicherheitsunterweisung,4
Sicherung,3
Sicherungsautomat,4
Sicherungsgerät,4
Sicherungskasten,4
Sichtweite,3
Sideboard,3
Sieb,2
Siebdruck,3
Siebenkampf,4
Siebenschläfer,3
Siedlung,2
Sieg,1
Siegel,3
Sieger,2
Siegerehrung,3
Siegeszug,3
Sigmaalgebra,5
Signal,2
Signalstärke,2
Signalton,3
Signatur,4
Signifikanz,3
Silikon,4
Silvester,1
Simulation,3
Sinfonie,4
Singspiel,4
Singularität,4
Singularwert,4
Singulärwertzerlegung,5
Sinn,2
Sinnbild,3
Sinnhaftigkeit,4
Sinnlosigkeit,4
Sinnsuche,4
Sintflut,3
Sippe,3
Sirene,3
Sirocco,4
Sirup,3
Sittich,3
Sitzkissen,2
Sitzordnung,2
Sitzplatz,2
Sitzreservierung,4
Sitzung,3
Skalar,2
Skalarfeld,3
Skalarprodukt,3
Skalierung,2
Skalpell,4
Skateboard,3
Skelett,2
Skepsis,3
Skibrille,3
Skifahren,3
Skifahrt,3
Skihütte,2
Skischuh,3
Skispringen,4
Skisprung,4
Skistock,3
Skizze,2
Skizzenbuch,3
Sklave,2
Sklaverei,3
Skorpion,3
Skulptur,2
Slackline,3
Slalom,3
Smartphone,1
Smartwatch,2
Smog,2
Smoothie,3
Snowboard,3
Socke,1
Sofa,2
Softball,4
Software,3
Soiree,4
Sojabohne,2
Sojasauce,3
Soldat,1
Solidarität,3
Solist,3
Solo,2
Sommer,1
Sommerferien,2
Sommerfest,3
Sommergewitter,3
Sommerhitze,3
Sommernacht,3
Sommerzeit,2
Sonate,3
Sonderausstellung,3
Sonett,4
Sonne,1
Sonnenaufgang,2
Sonnenbahn,2
Sonnenball,2
Sonnenblume,2
Sonnenblumenöl,3
Sonnenbrand,2
Sonnenbrille,2
Sonnencreme,2
Sonnenenergie,2
Sonnenfinsternis,3
Sonnenfleck,3
Sonnenflimmern,3
Sonnenglut,3
Sonnenhalo,4
Sonnenhut,2
Sonnenhöhe,2
Sonnenjahr,3
Sonnenklarheit,4
Sonnenkranz,3
Sonnenkrone,3
Sonnenlicht,2
Sonnenliege,3
Sonnenrand,2
Sonnenreflex,3
Sonnenrot,2
Sonnenscheibe,2
Sonnenschein,1
Sonnenschirm,2
Sonnenstand,3
Sonnenstich,2
Sonnenstrahl,2
Sonnentag,2
Sonnenuhr,2
Sonnenuntergang,2
